filename,label,kfold
hf_10.jpg,fall,0
co_10.jpg,fall,0
hf_10491.jpg,fall,0
co_10491.jpg,fall,0
hf_10552.jpg,fall,0
co_10552.jpg,fall,0
hf_1069.jpg,fall,0
co_1069.jpg,fall,0
hf_10748.jpg,fall,0
co_10748.jpg,fall,0
hf_11102.jpg,fall,0
co_11102.jpg,fall,0
hf_11144.jpg,fall,0
co_11144.jpg,fall,0
hf_11540.jpg,fall,0
co_11540.jpg,fall,0
hf_11564.jpg,fall,0
co_11564.jpg,fall,0
hf_11726.jpg,fall,0
co_11726.jpg,fall,0
hf_11823.jpg,fall,0
co_11823.jpg,fall,0
hf_11962.jpg,fall,0
co_11962.jpg,fall,0
hf_12109.jpg,fall,0
co_12109.jpg,fall,0
hf_12243.jpg,fall,0
co_12243.jpg,fall,0
hf_12795.jpg,fall,0
co_12795.jpg,fall,0
hf_12845.jpg,fall,0
co_12845.jpg,fall,0
hf_13081.jpg,fall,0
co_13081.jpg,fall,0
hf_13112.jpg,fall,0
co_13112.jpg,fall,0
hf_1346.jpg,fall,0
co_1346.jpg,fall,0
hf_13685.jpg,fall,0
co_13685.jpg,fall,0
hf_13700.jpg,fall,0
co_13700.jpg,fall,0
hf_13716.jpg,fall,0
co_13716.jpg,fall,0
hf_14.jpg,fall,0
co_14.jpg,fall,0
hf_1402.jpg,fall,0
co_1402.jpg,fall,0
hf_14542.jpg,fall,0
co_14542.jpg,fall,0
hf_14839.jpg,fall,0
co_14839.jpg,fall,0
hf_14891.jpg,fall,0
co_14891.jpg,fall,0
hf_14916.jpg,fall,0
co_14916.jpg,fall,0
hf_14920.jpg,fall,0
co_14920.jpg,fall,0
hf_15027.jpg,fall,0
co_15027.jpg,fall,0
hf_15102.jpg,fall,0
co_15102.jpg,fall,0
hf_15172.jpg,fall,0
co_15172.jpg,fall,0
hf_15701.jpg,fall,0
co_15701.jpg,fall,0
hf_15868.jpg,fall,0
co_15868.jpg,fall,0
hf_16006.jpg,fall,0
co_16006.jpg,fall,0
hf_16295.jpg,fall,0
co_16295.jpg,fall,0
hf_16347.jpg,fall,0
co_16347.jpg,fall,0
hf_16358.jpg,fall,0
co_16358.jpg,fall,0
hf_16378.jpg,fall,0
co_16378.jpg,fall,0
hf_16836.jpg,fall,0
co_16836.jpg,fall,0
hf_1692.jpg,fall,0
co_1692.jpg,fall,0
hf_16962.jpg,fall,0
co_16962.jpg,fall,0
hf_17217.jpg,fall,0
co_17217.jpg,fall,0
hf_1737.jpg,fall,0
co_1737.jpg,fall,0
